Accuracy: 0.010292056299084083

n_chords: 1
n_melody: 1
t_prior: 22.5
e_prior: 0.0
dataset: The Session
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[24 90]	[-1 -1]
[24 90]	[ 1 -1]
[24 90]	[ 1 68]
[24 90]	[ 1 70]
[24 90]	[ 1 73]
[24 90]	[ 1 77]
[24 90]	[ 1 75]
[24 90]	[ 8 73]
[24 90]	[ 8 75]
[24 90]	[ 8 73]
[24 90]	[ 1 75]
[24 90]	[ 1 77]
[24 90]	[ 1 80]
[24 90]	[ 6 85]
[24 90]	[ 6 82]
[24 90]	[ 6 85]
[24 90]	[10 82]
[24 90]	[10 82]
[24 90]	[10 80]
[24 90]	[ 3 77]
[24 90]	[ 3 75]
[24 90]	[ 3 77]
[24 90]	[ 8 75]
[24 90]	[ 8 75]
[24 90]	[ 8 73]
[24 90]	[ 1 70]
[24 90]	[ 1 68]
[24 90]	[ 1 70]
[24 90]	[ 1 73]
[24 90]	[ 1 77]
[24 90]	[ 1 75]
[24 90]	[ 8 73]
[24 90]	[ 8 75]
[24 90]	[ 8 73]
[24 90]	[ 1 75]
[24 90]	[ 1 77]
[24 90]	[ 1 80]
[24 90]	[ 6 85]
[24 90]	[ 6 82]
[24 90]	[ 6 85]
[24 90]	[ 6 82]
[24 90]	[ 6 82]
[24 90]	[ 6 80]
[24 90]	[ 8 77]
[24 90]	[ 8 75]
[24 90]	[ 8 73]
[24 90]	[ 1 70]
[24 90]	[10 73]
[24 90]	[10 85]
[24 90]	[10 84]
[24 90]	[10 85]
[24 90]	[10 82]
[24 90]	[10 80]
[24 90]	[10 78]
[24 90]	[10 77]
[24 90]	[10 78]
[24 90]	[ 8 80]
[24 90]	[ 8 80]
[24 90]	[ 8 77]
[24 90]	[ 1 80]
[24 90]	[ 1 68]
[24 90]	[ 1 70]
[24 90]	[ 3 73]
[24 90]	[ 3 75]
[24 90]	[ 3 73]
[24 90]	[ 8 75]
[24 90]	[ 8 77]
[24 90]	[ 8 75]
[24 90]	[ 8 75]
[24 90]	[ 8 75]
[24 90]	[ 8 77]
[24 90]	[10 80]
[24 90]	[10 85]
[24 90]	[10 84]
[24 90]	[10 85]
[24 90]	[10 82]
[24 90]	[10 80]
[24 90]	[10 78]
[24 90]	[10 77]
[24 90]	[10 78]
[24 90]	[ 8 80]
[24 90]	[ 8 80]
[24 90]	[ 8 77]
[24 90]	[ 1 80]
[24 90]	[ 1 68]
[24 90]	[ 1 70]
[24 90]	[ 8 73]
[24 90]	[ 8 75]
[24 90]	[ 8 73]
[24 90]	[ 8 75]
[24 90]	[ 8 77]
[24 90]	[ 8 73]
[24 90]	[ 1 73]
[24 90]	[ 1 73]
[24 90]	[ 1 80]
[24 90]	[ 1 77]
[24 90]	[ 1 73]
[24 90]	[ 1 73]
[24 90]	[ 1 73]
[24 90]	[ 1 75]
[24 90]	[ 1 77]
[24 90]	[ 1 78]
[24 90]	[ 1 80]
[24 90]	[ 1 77]
[24 90]	[ 1 80]
[24 90]	[ 1 85]
[24 90]	[ 1 80]
[24 90]	[ 1 77]
[24 90]	[ 1 80]
[24 90]	[ 1 77]
[24 90]	[ 8 73]
[24 90]	[ 8 77]
[24 90]	[ 8 73]
