Accuracy: 0.00042704626334519574

n_chords: 1
n_melody: 1
t_prior: 22.5
e_prior: 0.0
dataset: Nottingham
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[24 87]	[-1 -1]
[24 87]	[-1 -1]
[24 87]	[-1 89]
[24 87]	[ 1 90]
[24 87]	[ 1 92]
[24 87]	[ 1 92]
[24 87]	[ 1 94]
[24 87]	[ 1 92]
[24 87]	[ 1 91]
[24 87]	[ 1 92]
[24 87]	[ 1 89]
[24 87]	[ 1 85]
[24 87]	[ 8 89]
[24 87]	[ 8 87]
[24 87]	[ 8 84]
[24 87]	[ 8 80]
[24 87]	[ 1 90]
[24 87]	[ 1 89]
[24 87]	[ 1 85]
[24 87]	[ 8 82]
[24 87]	[ 8 80]
[24 87]	[ 8 89]
[24 87]	[ 1 90]
[24 87]	[ 1 92]
[24 87]	[ 1 92]
[24 87]	[ 1 94]
[24 87]	[ 1 92]
[24 87]	[ 1 91]
[24 87]	[ 1 92]
[24 87]	[ 1 89]
[24 87]	[ 1 85]
[24 87]	[ 8 89]
[24 87]	[ 8 87]
[24 87]	[ 8 84]
[24 87]	[ 8 80]
[24 87]	[ 8 82]
[24 87]	[ 1 84]
[24 87]	[ 1 85]
[24 87]	[ 1 85]
[24 87]	[ 1 84]
[24 87]	[ 1 82]
[24 87]	[ 1 80]
[24 87]	[ 8 82]
[24 87]	[ 8 78]
[24 87]	[ 1 80]
[24 87]	[ 1 77]
[24 87]	[ 1 80]
[24 87]	[ 1 85]
[24 87]	[ 1 87]
[24 87]	[15 89]
[24 87]	[15 90]
[24 87]	[ 8 87]
[24 87]	[ 8 84]
[24 87]	[ 8 82]
[24 87]	[ 1 84]
[24 87]	[ 1 85]
[24 87]	[ 1 89]
[24 87]	[ 6 87]
[24 87]	[ 6 85]
[24 87]	[ 6 84]
[24 87]	[ 1 82]
[24 87]	[ 1 80]
[24 87]	[ 8 82]
[24 87]	[ 8 78]
[24 87]	[ 1 80]
[24 87]	[ 1 77]
[24 87]	[ 1 80]
[24 87]	[ 1 85]
[24 87]	[ 1 87]
[24 87]	[ 6 89]
[24 87]	[ 6 90]
[24 87]	[ 8 87]
[24 87]	[ 8 84]
[-1 -1]	[ 8 82]
[24 87]	[ 1 84]
[24 87]	[-1 85]
[24 87]	[-1 82]
[24 87]	[ 1 84]
