Accuracy: 0.17921146953405018

n_chords: 2
n_melody: 1
t_prior: 0.0
e_prior: 0.0
dataset: All
keys: phrygian
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[24 24 92]	[-1 -1 -1]
[24 24 92]	[-1  1 -1]
[24 24 92]	[ 1  1 73]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1  1 80]
[24 24 92]	[ 1  1 80]
[24 24 92]	[ 1  1 78]
[24 24 92]	[ 1  1 78]
[24 24 92]	[ 1  1 80]
[24 24 92]	[ 1  1 80]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1  1 78]
[24 24 92]	[ 1  1 78]
[24 24 92]	[ 1  1 74]
[24 24 92]	[ 1  1 74]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1 24 74]
[24 24 92]	[24 24 73]
[24 24 92]	[24 24 71]
[24 24 92]	[24 24 73]
[24 24 92]	[24  1 74]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1  1 73]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1  1 73]
[24 24 92]	[ 1  1 73]
[24 24 92]	[1 1 0]
[24 24 92]	[ 1 24 73]
[24 24 92]	[24 24 83]
[24 24 92]	[24 24 86]
[24 24 92]	[24 24 85]
[24 24 92]	[24 24 83]
[24 24 92]	[24 24 81]
[24 24 92]	[24 24 80]
[24 24 92]	[24 24 78]
[24 24 92]	[24 24 80]
[24 24 92]	[24 24 81]
[24 24 92]	[24 24 83]
[24 24 92]	[24 24 81]
[24 24 92]	[24 24 80]
[24 24 92]	[24 24 78]
[24 24 92]	[24 24 76]
[24 24 92]	[24 24 78]
[24 24 92]	[24 24 80]
[24 24 92]	[24 24 81]
[24 24 92]	[24 24 83]
[24 24 92]	[24 24 81]
[24 24 92]	[24 24 80]
[24 24 92]	[24  1 78]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1  1 78]
[24 24 92]	[ 1  1 74]
[24 24 92]	[ 1  1 76]
[24 24 92]	[ 1 24 73]
[24 24 92]	[24 24 71]
[24 24 92]	[24 24 73]
