Accuracy: 0.3162166052557996

n_chords: 1
n_melody: 0
t_prior: 50.0
e_prior: 50.0

~ First 3000 predicted states ~
Predicted	True
[-1]	[-1]
[2]	[1]
[2]	[13]
[2]	[13]
[2]	[6]
[2]	[8]
[2]	[22]
[2]	[1]
[2]	[8]
[2]	[15]
[2]	[15]
[2]	[1]
[2]	[8]
[2]	[8]
[2]	[1]
[2]	[6]
[2]	[1]
[2]	[20]
[2]	[1]
[2]	[1]
[2]	[13]
[2]	[13]
[2]	[6]
[2]	[8]
[2]	[22]
[2]	[1]
[2]	[8]
[2]	[15]
[2]	[15]
[2]	[1]
[2]	[8]
[2]	[8]
[2]	[1]
[2]	[6]
[2]	[1]
[2]	[20]
[2]	[1]
[2]	[10]
[2]	[3]
[2]	[5]
[8]	[6]
[8]	[6]
[8]	[22]
[8]	[5]
[8]	[22]
[8]	[24]
[8]	[1]
[8]	[13]
[8]	[1]
[8]	[15]
[8]	[8]
[-1]	[1]
[1]	[1]
[1]	[6]
[1]	[1]
[1]	[8]
[1]	[22]
[1]	[6]
[1]	[1]
[1]	[6]
[1]	[22]
[1]	[22]
[1]	[17]
[1]	[6]
[1]	[8]
[1]	[8]
[1]	[1]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[24]
[8]	[1]
[8]	[1]
[8]	[1]
[8]	[8]
[8]	[1]
[8]	[1]
[8]	[3]
[8]	[8]
[8]	[8]
[8]	[8]
[8]	[3]
[1]	[8]
[1]	[1]
[1]	[15]
[1]	[15]
[1]	[15]
[1]	[22]
[1]	[22]
[1]	[1]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[6]
[-1]	[1]
[-1]	[1]
[-1]	[6]
[-1]	[24]
[-1]	[1]
[-1]	[8]
[-1]	[6]
[-1]	[8]
[-1]	[1]
[-1]	[1]
[-1]	[6]
[-1]	[1]
[-1]	[15]
[-1]	[8]
[-1]	[1]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[-1]	[1]
[-1]	[8]
[-1]	[22]
[-1]	[24]
[-1]	[5]
[-1]	[5]
[-1]	[22]
[-1]	[8]
[-1]	[1]
[-1]	[8]
[-1]	[8]
[-1]	[6]
[-1]	[1]
[-1]	[8]
[-1]	[1]
[-1]	[-1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[6]
[-1]	[6]
[-1]	[8]
[-1]	[8]
[-1]	[1]
[-1]	[1]
[-1]	[10]
[-1]	[10]
[-1]	[15]
[-1]	[8]
[-1]	[8]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[6]
[-1]	[6]
[-1]	[6]
[-1]	[6]
[-1]	[6]
[-1]	[1]
[-1]	[1]
[-1]	[8]
[-1]	[8]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[6]
[-1]	[6]
[-1]	[15]
[-1]	[15]
[-1]	[15]
[-1]	[15]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[6]
[-1]	[6]
[-1]	[8]
[-1]	[8]
[-1]	[1]
[-1]	[1]
[-1]	[10]
[-1]	[10]
[-1]	[15]
[-1]	[8]
[-1]	[8]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[6]
[-1]	[6]
[-1]	[15]
[-1]	[15]
[-1]	[15]
[-1]	[15]
[-1]	[8]
[-1]	[8]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[1]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[-1]	[8]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[1]
[6]	[8]
[6]	[8]
[6]	[8]
[6]	[8]
[6]	[8]
[6]	[8]
[6]	[8]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[8]
[1]	[8]
[1]	[8]
[1]	[3]
[1]	[3]
[1]	[3]
[1]	[8]
[1]	[8]
[1]	[8]
[1]	[8]
[8]	[1]
[8]	[1]
[8]	[1]
[8]	[10]
[8]	[10]
[8]	[10]
[8]	[15]
[8]	[15]
[8]	[15]
[8]	[15]
[8]	[8]
[8]	[8]
[8]	[8]
[8]	[8]
[8]	[8]
[8]	[8]
[8]	[1]
[8]	[1]
[8]	[1]
[8]	[1]
[8]	[1]
[8]	[1]
[8]	[1]
[8]	[8]
[8]	[8]
[8]	[8]
[8]	[8]
[8]	[8]
[8]	[8]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[1]
