Accuracy: 0.010004032335490312

n_chords: 2
n_melody: 1
t_prior: 2.5
e_prior: 0.0
dataset: The Session
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[24 24 90]	[-1 -1 -1]
[24 24 90]	[-1  1 -1]
[24 24 90]	[ 1  1 68]
[24 24 90]	[ 1  1 70]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 75]
[24 24 90]	[ 1  8 73]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  1 75]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  6 85]
[24 24 90]	[ 6  6 82]
[24 24 90]	[ 6  6 85]
[24 24 90]	[ 6 10 82]
[24 24 90]	[10 10 82]
[24 24 90]	[10 10 80]
[24 24 90]	[10  3 77]
[24 24 90]	[ 3  3 75]
[24 24 90]	[ 3  3 77]
[24 24 90]	[ 3  8 75]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  1 70]
[24 24 90]	[ 1  1 68]
[24 24 90]	[ 1  1 70]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 75]
[24 24 90]	[ 1  8 73]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  1 75]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  6 85]
[24 24 90]	[ 6  6 82]
[24 24 90]	[ 6  6 85]
[24 24 90]	[ 6  6 82]
[24 24 90]	[ 6  6 82]
[24 24 90]	[ 6  6 80]
[24 24 90]	[ 6  8 77]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  1 70]
[24 24 90]	[ 1 10 73]
[24 24 90]	[10 10 85]
[24 24 90]	[10 10 84]
[24 24 90]	[10 10 85]
[24 24 90]	[10 10 82]
[24 24 90]	[10 10 80]
[24 24 90]	[10 10 78]
[24 24 90]	[10 10 77]
[24 24 90]	[10 10 78]
[24 24 90]	[10  8 80]
[24 24 90]	[ 8  8 80]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  1 80]
[24 24 90]	[ 1  1 68]
[24 24 90]	[ 1  1 70]
[24 24 90]	[ 1  3 73]
[24 24 90]	[ 3  3 75]
[24 24 90]	[ 3  3 73]
[24 24 90]	[ 3  8 75]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8 10 80]
[24 24 90]	[10 10 85]
[24 24 90]	[10 10 84]
[24 24 90]	[10 10 85]
[24 24 90]	[10 10 82]
[24 24 90]	[10 10 80]
[24 24 90]	[10 10 78]
[24 24 90]	[10 10 77]
[24 24 90]	[10 10 78]
[24 24 90]	[10  8 80]
[24 24 90]	[ 8  8 80]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  1 80]
[24 24 90]	[ 1  1 68]
[24 24 90]	[ 1  1 70]
[24 24 90]	[ 1  8 73]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  1 73]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1  1 75]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 78]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  8 73]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  1 68]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1  1 72]
[24 24 90]	[ 1  3 73]
[24 24 90]	[ 3  3 75]
[24 24 90]	[ 3  3 73]
[24 24 90]	[ 3  8 75]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  1 78]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  8 73]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  6 68]
[24 24 90]	[ 6  6 73]
[24 24 90]	[ 6  6 72]
[24 24 90]	[ 6  8 73]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  8 75]
[24 24 90]	[ 8  8 77]
[24 24 90]	[ 8  8 73]
[24 24 90]	[ 8  1 73]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1  1 75]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 78]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  1 73]
[-1 -1 -1]	[ 1  1 73]
[24 24 90]	[ 1  1 73]
[24 24 90]	[ 1 -1 80]
[24 24 90]	[-1 -1 73]
[24 24 90]	[-1 13 75]
[24 24 90]	[13 13 76]
[24 24 90]	[13 13 75]
[24 24 90]	[13 13 76]
[24 24 90]	[13 13 75]
[24 24 90]	[13 13 73]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 73]
[24 24 90]	[13 10 75]
[24 24 90]	[10 10 76]
[24 24 90]	[10 10 75]
[24 24 90]	[10 10 76]
[24 24 90]	[10 10 75]
[24 24 90]	[10 10 73]
[24 24 90]	[10 10 69]
[24 24 90]	[10 10 73]
[24 24 90]	[10 12 76]
[24 24 90]	[12 12 75]
[24 24 90]	[12 12 71]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 71]
[24 24 90]	[12 12 68]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 68]
[24 24 90]	[12 12 71]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 68]
[24 24 90]	[12 12 71]
[24 24 90]	[12 12 73]
[24 24 90]	[12 12 75]
[24 24 90]	[12 12 73]
[24 24 90]	[12 12 71]
[24 24 90]	[12 13 75]
[24 24 90]	[13 13 76]
[24 24 90]	[13 13 75]
[24 24 90]	[13 13 76]
[24 24 90]	[13 13 75]
[24 24 90]	[13 13 73]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 73]
[24 24 90]	[13 10 75]
[24 24 90]	[10 10 76]
[24 24 90]	[10 10 75]
[24 24 90]	[10 10 76]
[24 24 90]	[10 10 75]
[24 24 90]	[10 10 73]
[24 24 90]	[10 10 69]
[24 24 90]	[10 10 73]
[24 24 90]	[10 12 76]
[24 24 90]	[12 12 78]
[24 24 90]	[12 12 75]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 75]
[24 24 90]	[12 12 68]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 68]
[24 24 90]	[12 12 71]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 64]
[24 24 90]	[12 12 63]
[24 24 90]	[12 13 64]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 59]
[24 24 90]	[13 13 63]
[24 24 90]	[13 13 64]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 69]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 71]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 69]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 66]
[24 24 90]	[13 12 64]
[24 24 90]	[12 12 63]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 68]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 69]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 68]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 64]
[24 24 90]	[12 12 59]
[24 24 90]	[12 13 63]
[24 24 90]	[13 13 64]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 69]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 71]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 61]
[24 24 90]	[13 13 69]
[24 24 90]	[13 13 68]
[24 24 90]	[13 13 66]
[24 24 90]	[13 12 64]
[24 24 90]	[12 12 63]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 66]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 68]
[24 24 90]	[12 12 59]
[24 24 90]	[12 12 66]
[24 24 90]	[12 13 59]
[24 24 90]	[13 13 64]
[-1 -1 -1]	[13 13 61]
[24 24 90]	[13 13 61]
[24 24 90]	[13 -1 59]
[24 24 90]	[-1 -1 85]
[24 24 90]	[-1  1 87]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 87]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1 15 89]
[24 24 90]	[15 15 87]
[24 24 90]	[15 15 85]
[24 24 90]	[15  1 82]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  8 77]
[24 24 90]	[ 8  8 80]
[24 24 90]	[ 8  8 82]
[24 24 90]	[ 8  8 85]
[24 24 90]	[ 8  1 87]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 87]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1 15 89]
[24 24 90]	[15 15 87]
[24 24 90]	[15 15 85]
[24 24 90]	[15 22 87]
[24 24 90]	[22 22 89]
[24 24 90]	[22 22 94]
[24 24 90]	[22 22 94]
[24 24 90]	[22 22 92]
[24 24 90]	[22 22 94]
[24 24 90]	[22 22 92]
[24 24 90]	[22  1 90]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 87]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1 15 89]
[24 24 90]	[15 15 87]
[24 24 90]	[15 15 85]
[24 24 90]	[15  1 82]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 77]
[24 24 90]	[ 1  8 77]
[24 24 90]	[ 8  8 80]
[24 24 90]	[ 8  8 82]
[24 24 90]	[ 8  8 85]
[24 24 90]	[ 8  1 87]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 87]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1 15 89]
[24 24 90]	[15 15 87]
[24 24 90]	[15 15 85]
[24 24 90]	[15 15 82]
[24 24 90]	[15 22 80]
[24 24 90]	[22 22 82]
[24 24 90]	[22 22 82]
[24 24 90]	[22 22 80]
[24 24 90]	[22 22 82]
[24 24 90]	[22 22 85]
[24 24 90]	[22  1 87]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 92]
[24 24 90]	[ 1  1 92]
[24 24 90]	[ 1  1 94]
[24 24 90]	[ 1  1 92]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 87]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1  1 82]
[24 24 90]	[ 1  1 80]
[24 24 90]	[ 1  1 82]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1 22 87]
[24 24 90]	[22 22 89]
[24 24 90]	[22 22 94]
[24 24 90]	[22 22 94]
[24 24 90]	[22 22 92]
[24 24 90]	[22 22 94]
[24 24 90]	[22 22 92]
[24 24 90]	[22  1 90]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 87]
[24 24 90]	[ 1  1 85]
[24 24 90]	[ 1  8 89]
[24 24 90]	[ 8  8 87]
[24 24 90]	[ 8  8 85]
[24 24 90]	[ 8  1 87]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 92]
[24 24 90]	[ 1  1 92]
[24 24 90]	[ 1  1 94]
[24 24 90]	[ 1  1 92]
[24 24 90]	[ 1  1 89]
[24 24 90]	[ 1  1 87]
[24 24 90]	[ 1 22 89]
