Accuracy: 0.16080894744905777

n_chords: 1
n_melody: 0
t_prior: 50.0
e_prior: 2025.0
dataset: JSB Chorales
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[-1]	[-1]
[5]	[1]
[22]	[13]
[22]	[13]
[8]	[6]
[1]	[8]
[1]	[22]
[8]	[1]
[1]	[8]
[8]	[15]
[1]	[15]
[1]	[1]
[1]	[8]
[1]	[8]
[1]	[1]
[1]	[6]
[1]	[1]
[1]	[20]
[1]	[1]
[1]	[1]
[1]	[13]
[1]	[13]
[8]	[6]
[1]	[8]
[1]	[22]
[8]	[1]
[1]	[8]
[8]	[15]
[1]	[15]
[1]	[1]
[1]	[8]
[1]	[8]
[1]	[1]
[1]	[6]
[1]	[1]
[1]	[20]
[1]	[1]
[1]	[10]
[1]	[3]
[1]	[5]
[8]	[6]
[1]	[6]
[8]	[22]
[1]	[5]
[8]	[22]
[1]	[24]
[8]	[1]
[1]	[13]
[8]	[1]
[8]	[15]
[1]	[8]
[-1]	[1]
[1]	[1]
[1]	[6]
[8]	[1]
[1]	[8]
[1]	[22]
[1]	[6]
[1]	[1]
[1]	[6]
[1]	[22]
[1]	[22]
[1]	[17]
[1]	[6]
[1]	[8]
[1]	[8]
[8]	[1]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[24]
[1]	[1]
[1]	[1]
[8]	[1]
[1]	[8]
[8]	[1]
[1]	[1]
[1]	[3]
[1]	[8]
[8]	[8]
[8]	[8]
[8]	[3]
[1]	[8]
[1]	[1]
[1]	[15]
[8]	[15]
[1]	[15]
[8]	[22]
[1]	[22]
[8]	[1]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[6]
[-1]	[1]
[1]	[1]
[8]	[6]
[1]	[24]
[1]	[1]
[1]	[8]
[1]	[6]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[6]
[8]	[1]
[8]	[15]
[1]	[8]
[8]	[1]
[8]	[8]
[8]	[8]
[1]	[8]
[8]	[1]
[1]	[8]
[8]	[22]
[8]	[24]
[8]	[5]
[1]	[5]
[8]	[22]
[1]	[8]
[8]	[1]
[1]	[8]
[1]	[8]
[1]	[6]
[8]	[1]
[1]	[8]
[-1]	[1]
[3]	[22]
[8]	[22]
[1]	[22]
[8]	[22]
[1]	[24]
[1]	[6]
[1]	[19]
[1]	[19]
[1]	[22]
[1]	[22]
[8]	[22]
[8]	[5]
[1]	[5]
[1]	[5]
[8]	[22]
[1]	[22]
[8]	[22]
[1]	[3]
[1]	[5]
[8]	[22]
[1]	[24]
[8]	[22]
[8]	[17]
[1]	[17]
[8]	[1]
[1]	[24]
[8]	[19]
[1]	[8]
[1]	[22]
[8]	[8]
[1]	[8]
[1]	[10]
[1]	[14]
[1]	[17]
[1]	[19]
[1]	[1]
[1]	[12]
[1]	[5]
[1]	[1]
[8]	[1]
[1]	[8]
[8]	[8]
[1]	[8]
[8]	[8]
[1]	[8]
[8]	[17]
[1]	[5]
[8]	[22]
[1]	[5]
[1]	[22]
[8]	[22]
[1]	[24]
[1]	[24]
[1]	[19]
[8]	[22]
[1]	[19]
[8]	[15]
[8]	[5]
[1]	[5]
[1]	[5]
[8]	[22]
[1]	[22]
[8]	[22]
[1]	[24]
[1]	[17]
[1]	[22]
[-1]	[5]
[1]	[1]
[8]	[1]
[1]	[8]
[1]	[1]
[1]	[8]
[1]	[15]
[1]	[8]
[1]	[22]
[8]	[15]
[8]	[8]
[1]	[17]
[1]	[22]
[1]	[22]
[1]	[8]
[1]	[1]
[1]	[6]
[1]	[8]
[1]	[6]
[1]	[1]
[8]	[1]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[17]
[1]	[22]
[1]	[3]
[1]	[8]
[1]	[1]
[1]	[22]
[1]	[15]
[1]	[8]
[1]	[1]
[1]	[6]
[8]	[1]
[1]	[8]
[1]	[1]
[1]	[1]
[8]	[1]
[1]	[20]
[1]	[22]
[1]	[8]
[1]	[22]
[1]	[3]
[1]	[17]
[1]	[1]
[8]	[15]
[1]	[8]
[1]	[18]
[1]	[8]
[1]	[1]
[1]	[22]
[1]	[22]
[1]	[15]
[1]	[8]
[1]	[1]
[1]	[6]
[8]	[6]
[1]	[15]
[-1]	[1]
[8]	[1]
[1]	[8]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[6]
[1]	[8]
[1]	[8]
[8]	[1]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[8]
[1]	[15]
[1]	[15]
[1]	[24]
[1]	[8]
[1]	[8]
[1]	[1]
[1]	[8]
[1]	[8]
[1]	[8]
[1]	[1]
[1]	[1]
[1]	[1]
[1]	[6]
[8]	[6]
[1]	[8]
[1]	[17]
[1]	[6]
[8]	[1]
[8]	[15]
[1]	[24]
[1]	[24]
[8]	[22]
[1]	[22]
[1]	[22]
