Accuracy: 0.3687282781927456

n_chords: 1
n_melody: 1
t_prior: 15.0
e_prior: 22.5
dataset: The Session
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[-1 -1]	[-1 -1]
[ 1 68]	[ 1 -1]
[ 1 73]	[ 1 68]
[ 1 75]	[ 1 70]
[ 1 77]	[ 1 73]
[ 1 75]	[ 1 77]
[ 1 77]	[ 1 75]
[ 1 75]	[ 8 73]
[ 1 77]	[ 8 75]
[ 1 80]	[ 8 73]
[ 1 82]	[ 1 75]
[ 1 80]	[ 1 77]
[ 1 80]	[ 1 80]
[ 1 85]	[ 6 85]
[ 1 80]	[ 6 82]
[ 1 80]	[ 6 85]
[ 1 82]	[10 82]
[ 1 80]	[10 82]
[ 1 77]	[10 80]
[ 1 75]	[ 3 77]
[ 1 73]	[ 3 75]
[ 1 73]	[ 3 77]
[ 1 75]	[ 8 75]
[ 1 73]	[ 8 75]
[ 1 73]	[ 8 73]
[ 1 73]	[ 1 70]
[ 1 73]	[ 1 68]
[ 1 75]	[ 1 70]
[ 1 77]	[ 1 73]
[ 1 75]	[ 1 77]
[ 1 77]	[ 1 75]
[ 1 75]	[ 8 73]
[ 1 77]	[ 8 75]
[ 1 80]	[ 8 73]
[ 1 82]	[ 1 75]
[ 1 80]	[ 1 77]
[ 1 80]	[ 1 80]
[ 1 85]	[ 6 85]
[ 1 80]	[ 6 82]
[ 1 80]	[ 6 85]
[ 1 82]	[ 6 82]
[ 1 80]	[ 6 82]
[ 1 77]	[ 6 80]
[ 1 75]	[ 8 77]
[ 1 73]	[ 8 75]
[ 1 77]	[ 8 73]
[ 1 80]	[ 1 70]
[ 1 85]	[10 73]
[ 1 85]	[10 85]
[ 1 80]	[10 84]
[ 1 82]	[10 85]
[ 1 80]	[10 82]
[ 1 80]	[10 80]
[ 1 77]	[10 78]
[ 1 80]	[10 77]
[ 1 82]	[10 78]
[ 1 80]	[ 8 80]
[ 1 77]	[ 8 80]
[ 1 73]	[ 8 77]
[ 1 73]	[ 1 80]
[ 1 75]	[ 1 68]
[ 1 77]	[ 1 70]
[ 1 75]	[ 3 73]
[ 1 77]	[ 3 75]
[ 1 75]	[ 3 73]
[ 1 73]	[ 8 75]
[ 1 73]	[ 8 77]
[ 1 77]	[ 8 75]
[ 1 80]	[ 8 75]
[ 1 82]	[ 8 75]
[ 1 80]	[ 8 77]
[ 1 85]	[10 80]
[ 1 85]	[10 85]
[ 1 80]	[10 84]
[ 1 82]	[10 85]
[ 1 80]	[10 82]
[ 1 80]	[10 80]
[ 1 77]	[10 78]
[ 1 80]	[10 77]
[ 1 82]	[10 78]
[ 1 80]	[ 8 80]
[ 1 77]	[ 8 80]
[ 1 73]	[ 8 77]
[ 1 73]	[ 1 80]
[ 1 75]	[ 1 68]
[ 1 77]	[ 1 70]
[ 1 75]	[ 8 73]
[ 1 77]	[ 8 75]
[ 1 75]	[ 8 73]
[ 1 73]	[ 8 75]
[ 1 73]	[ 8 77]
[ 1 75]	[ 8 73]
[ 1 77]	[ 1 73]
[ 1 75]	[ 1 73]
[ 1 73]	[ 1 80]
[ 1 73]	[ 1 77]
[ 1 75]	[ 1 73]
[ 1 77]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 80]	[ 1 75]
[ 1 82]	[ 1 77]
[ 1 80]	[ 1 78]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 77]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 85]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 77]
[ 1 77]	[ 1 80]
[ 1 75]	[ 1 77]
[ 1 73]	[ 8 73]
[ 1 73]	[ 8 77]
[ 1 75]	[ 8 73]
[ 1 73]	[ 1 68]
[ 1 75]	[ 1 73]
[ 1 77]	[ 1 72]
[ 1 75]	[ 3 73]
[ 1 77]	[ 3 75]
[ 1 75]	[ 3 73]
[ 1 73]	[ 8 75]
[ 1 73]	[ 8 77]
[ 1 77]	[ 8 75]
[ 1 80]	[ 8 75]
[ 1 80]	[ 8 75]
[ 1 82]	[ 8 77]
[ 1 80]	[ 1 78]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 77]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 85]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 77]
[ 1 77]	[ 1 80]
[ 1 75]	[ 1 77]
[ 1 73]	[ 8 73]
[ 1 73]	[ 8 77]
[ 1 75]	[ 8 73]
[ 1 73]	[ 6 68]
[ 1 75]	[ 6 73]
[ 1 77]	[ 6 72]
[ 1 75]	[ 8 73]
[ 1 77]	[ 8 75]
[ 1 75]	[ 8 73]
[ 1 73]	[ 8 75]
[ 1 73]	[ 8 77]
[ 1 75]	[ 8 73]
[ 1 77]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 77]	[ 1 75]
[ 1 75]	[ 1 77]
[ 1 73]	[ 1 78]
[ 1 73]	[ 1 77]
[ 1 75]	[ 1 73]
[ 1 77]	[ 1 73]
[-1 -1]	[ 1 73]
[13 73]	[-1 80]
[13 75]	[-1 73]
[13 73]	[13 75]
[13 75]	[13 76]
[13 73]	[13 75]
[13 73]	[13 76]
[13 73]	[13 75]
[13 73]	[13 73]
[13 73]	[13 68]
[13 75]	[13 73]
[13 73]	[10 75]
[13 75]	[10 76]
[13 73]	[10 75]
[13 73]	[10 76]
[13 73]	[10 75]
[13 73]	[10 73]
[13 75]	[10 69]
[13 73]	[10 73]
[13 73]	[12 76]
[13 73]	[12 75]
[13 73]	[12 71]
[13 73]	[12 66]
[13 73]	[12 71]
[13 73]	[12 68]
[13 73]	[12 66]
[13 73]	[12 68]
[13 73]	[12 71]
[13 73]	[12 66]
[13 73]	[12 68]
[13 73]	[12 71]
[13 73]	[12 73]
[13 73]	[12 75]
[13 73]	[12 73]
[13 75]	[12 71]
[13 73]	[13 75]
[13 75]	[13 76]
[13 73]	[13 75]
[13 73]	[13 76]
[13 73]	[13 75]
[13 73]	[13 73]
[13 73]	[13 68]
[13 75]	[13 73]
[13 73]	[10 75]
[13 75]	[10 76]
[13 73]	[10 75]
[13 73]	[10 76]
[13 73]	[10 75]
[13 73]	[10 73]
[13 75]	[10 69]
[13 76]	[10 73]
[13 73]	[12 76]
[13 73]	[12 78]
[13 73]	[12 75]
[13 73]	[12 66]
[13 73]	[12 75]
[13 73]	[12 68]
[13 73]	[12 66]
[13 73]	[12 68]
[13 73]	[12 71]
[13 73]	[12 66]
[13 73]	[12 64]
[13 73]	[12 63]
[13 73]	[13 64]
[13 73]	[13 61]
[13 73]	[13 59]
[13 73]	[13 63]
[13 73]	[13 64]
[13 73]	[13 61]
[13 73]	[13 68]
[13 73]	[13 61]
[13 73]	[13 69]
[13 73]	[13 61]
[13 73]	[13 68]
[13 73]	[13 61]
[13 73]	[13 71]
[13 73]	[13 61]
[13 73]	[13 68]
[13 73]	[13 61]
[13 73]	[13 69]
[13 73]	[13 68]
[13 73]	[13 66]
[13 73]	[12 64]
[13 73]	[12 63]
[13 73]	[12 59]
[13 73]	[12 66]
[13 73]	[12 59]
[13 73]	[12 68]
[13 73]	[12 59]
[13 73]	[12 66]
[13 73]	[12 59]
[13 73]	[12 69]
[13 73]	[12 59]
[13 73]	[12 68]
[13 73]	[12 59]
[13 73]	[12 66]
[13 73]	[12 64]
[13 73]	[12 59]
[13 73]	[13 63]
[13 73]	[13 64]
[13 73]	[13 61]
[13 73]	[13 68]
[13 73]	[13 61]
[13 73]	[13 69]
[13 73]	[13 61]
[13 73]	[13 68]
[13 73]	[13 61]
[13 73]	[13 71]
[13 73]	[13 61]
[13 73]	[13 68]
[13 73]	[13 61]
[13 73]	[13 69]
[13 73]	[13 68]
[13 73]	[13 66]
[13 73]	[12 64]
[13 73]	[12 63]
[13 73]	[12 59]
[13 73]	[12 66]
[13 73]	[12 59]
[13 73]	[12 68]
[13 73]	[12 59]
[13 73]	[12 66]
