Accuracy: 0.3325716699629409

n_chords: 2
n_melody: 0
t_prior: 230.0
e_prior: 300.0
dataset: The Session
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[-1 -1]	[-1 -1]
[1 1]	[-1  1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 6]
[1 1]	[6 6]
[1 1]	[6 6]
[1 1]	[ 6 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10  3]
[1 1]	[3 3]
[1 1]	[3 3]
[1 1]	[3 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 6]
[1 1]	[6 6]
[1 1]	[6 6]
[1 1]	[6 6]
[1 1]	[6 6]
[1 1]	[6 6]
[1 1]	[6 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[ 1 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10  8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 3]
[1 1]	[3 3]
[1 1]	[3 3]
[1 1]	[3 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[ 8 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10 10]
[1 1]	[10  8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 3]
[1 1]	[3 3]
[1 1]	[3 3]
[1 1]	[3 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 6]
[1 1]	[6 6]
[1 1]	[6 6]
[1 1]	[6 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 8]
[1 1]	[8 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[1 1]	[1 1]
[-1 -1]	[1 1]
[13 13]	[ 1 -1]
[13 13]	[-1 -1]
[13 13]	[-1 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 10]
[13 13]	[10 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 12]
[13 13]	[12 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
[13 13]	[13 13]
