Accuracy: 0.5391705069124424

n_chords: 2
n_melody: 2
t_prior: 0.0
e_prior: 1.0
dataset: All
keys: phrygian
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[-1 -1 -1 -1]	[-1 -1 -1 -1]
[-1  1 -1 -1]	[-1  1 -1 -1]
[ 1  1 -1 73]	[ 1  1 -1 73]
[ 1  1 73 73]	[ 1  1 73 76]
[ 1  1 73 81]	[ 1  1 76 76]
[ 1  1 81 80]	[ 1  1 76 80]
[ 1  1 80 78]	[ 1  1 80 80]
[ 1  1 78 77]	[ 1  1 80 78]
[ 1  1 77 78]	[ 1  1 78 78]
[ 1  1 78 80]	[ 1  1 78 80]
[ 1  1 80 76]	[ 1  1 80 80]
[ 1 24 76 80]	[ 1  1 80 76]
[24 24 80 78]	[ 1  1 76 76]
[24 24 78 76]	[ 1  1 76 78]
[24  1 76 74]	[ 1  1 78 78]
[ 1  1 74 76]	[ 1  1 78 74]
[ 1 24 76 78]	[ 1  1 74 74]
[24 24 78 76]	[ 1  1 74 76]
[24 24 76 74]	[ 1  1 76 76]
[24 24 74 73]	[ 1 24 76 74]
[24  1 73 71]	[24 24 74 73]
[ 1  1 71 73]	[24 24 73 71]
[ 1  1 73 73]	[24 24 71 73]
[ 1  1 73 73]	[24  1 73 74]
[ 1  1 73 73]	[ 1  1 74 76]
[ 1  1 73 73]	[ 1  1 76 73]
[ 1  1 73 73]	[ 1  1 73 76]
[ 1  1 73  0]	[ 1  1 76 73]
[ 1 24  0 85]	[ 1  1 73 73]
[24 24 85 83]	[ 1  1 73  0]
[24 24 83 85]	[ 1 24  0 73]
[24 24 85 86]	[24 24 73 83]
[24 24 86 85]	[24 24 83 86]
[24 24 85 83]	[24 24 86 85]
[24 24 83 81]	[24 24 85 83]
[24 24 81 80]	[24 24 83 81]
[24  1 80 78]	[24 24 81 80]
[ 1  1 78 80]	[24 24 80 78]
[ 1 24 80 81]	[24 24 78 80]
[24 24 81 83]	[24 24 80 81]
[24 24 83 81]	[24 24 81 83]
[24 24 81 80]	[24 24 83 81]
[24  1 80 78]	[24 24 81 80]
[ 1  1 78 76]	[24 24 80 78]
[ 1  1 76 78]	[24 24 78 76]
[ 1  1 78 80]	[24 24 76 78]
[ 1 24 80 81]	[24 24 78 80]
[24 24 81 83]	[24 24 80 81]
[24 24 83 81]	[24 24 81 83]
[24 24 81 80]	[24 24 83 81]
[24  1 80 78]	[24 24 81 80]
[ 1  1 78 76]	[24  1 80 78]
[ 1  1 76 78]	[ 1  1 78 76]
[ 1  1 78 76]	[ 1  1 76 78]
[ 1 24 76 74]	[ 1  1 78 74]
[24 24 74 73]	[ 1  1 74 76]
[24 24 73 71]	[ 1 24 76 73]
[24 24 71 71]	[24 24 73 71]
[24 24 71 70]	[24 24 71 73]
[24 24 70 71]	[24 24 73 74]
[24 24 71 73]	[24 24 74 71]
[24 24 73 74]	[24 24 71 73]
[24 24 74 74]	[24 24 73 74]
[24 24 74 73]	[24 24 74 71]
[24 24 73 71]	[24 24 71 73]
[24 24 71  0]	[24 24 73 74]
[24 24  0 71]	[24 24 74 71]
[24 24 71 70]	[24 24 71 71]
[24 24 70 71]	[24 24 71 70]
[24 24 71 73]	[24 24 70 71]
[24 24 73 74]	[24 24 71 73]
[24 24 74 76]	[24 24 73 74]
[24 24 76 78]	[24 24 74 76]
[24 24 78 76]	[24 24 76 78]
[24  1 76 74]	[24 24 78 76]
[ 1  1 74 73]	[24  1 76 74]
[ 1  1 73 73]	[ 1  1 74 73]
[ 1  1 73 73]	[ 1  1 73 73]
[ 1  1 73 73]	[ 1  1 73 73]
[ 1  1 73 73]	[ 1  1 73 73]
[-1 -1 -1 -1]	[ 1  1 73 73]
[-1  1 -1 -1]	[ 1  1 73  0]
[ 1  1 -1 73]	[ 1  1  0 77]
[ 1  1 73 73]	[ 1  1 77 78]
[ 1  1 73 77]	[ 1  1 78 76]
[ 1  1 77 78]	[ 1  1 76 74]
[ 1  1 78 80]	[ 1  1 74 73]
[ 1  1 80 81]	[ 1  1 73 80]
[ 1  1 81 80]	[ 1  1 80 81]
[ 1  1 80 78]	[ 1  1 81 80]
[ 1  1 78 78]	[ 1  1 80 78]
[ 1  1 78 80]	[ 1  1 78 78]
[ 1 24 80 78]	[ 1  1 78 77]
[24 24 78 76]	[ 1  1 77 78]
[24  1 76 74]	[ 1  1 78 76]
[ 1  1 74 73]	[ 1  1 76 74]
[ 1  1 73 73]	[ 1  1 74 73]
[ 1  1 73 73]	[ 1  1 73 77]
[ 1  1 73 73]	[ 1  1 77 76]
[ 1  1 73 73]	[ 1  1 76 73]
[ 1  1 73 73]	[ 1  1 73 73]
[ 1  1 73 73]	[ 1  1 73 73]
[ 1 18 73 73]	[ 1  1 73 73]
[18 18 73 85]	[ 1  1 73 73]
[18 18 85 85]	[ 1  6 73 73]
[18 18 85 85]	[ 6  6 73 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  1 85 85]
[18 18 85 85]	[ 1  1 85 85]
[18 18 85 85]	[ 1  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  6 85 85]
[18 18 85 85]	[ 6  1 85 85]
