Accuracy: 0.17921146953405018

n_chords: 1
n_melody: 1
t_prior: 0.0
e_prior: 0.0
dataset: All
keys: phrygian
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[24 92]	[-1 -1]
[24 92]	[ 1 -1]
[24 92]	[ 1 73]
[24 92]	[ 1 76]
[24 92]	[ 1 76]
[24 92]	[ 1 80]
[24 92]	[ 1 80]
[24 92]	[ 1 78]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[ 1 80]
[24 92]	[ 1 76]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 78]
[24 92]	[ 1 74]
[24 92]	[ 1 74]
[24 92]	[ 1 76]
[24 92]	[ 1 76]
[24 92]	[24 74]
[24 92]	[24 73]
[24 92]	[24 71]
[24 92]	[24 73]
[24 92]	[ 1 74]
[24 92]	[ 1 76]
[24 92]	[ 1 73]
[24 92]	[ 1 76]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[1 0]
[24 92]	[24 73]
[24 92]	[24 83]
[24 92]	[24 86]
[24 92]	[24 85]
[24 92]	[24 83]
[24 92]	[24 81]
[24 92]	[24 80]
[24 92]	[24 78]
[24 92]	[24 80]
[24 92]	[24 81]
[24 92]	[24 83]
[24 92]	[24 81]
[24 92]	[24 80]
[24 92]	[24 78]
[24 92]	[24 76]
[24 92]	[24 78]
[24 92]	[24 80]
[24 92]	[24 81]
[24 92]	[24 83]
[24 92]	[24 81]
[24 92]	[24 80]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 74]
[24 92]	[ 1 76]
[24 92]	[24 73]
[24 92]	[24 71]
[24 92]	[24 73]
[24 92]	[24 74]
[24 92]	[24 71]
[24 92]	[24 73]
[24 92]	[24 74]
[24 92]	[24 71]
[24 92]	[24 73]
[24 92]	[24 74]
[24 92]	[24 71]
[24 92]	[24 71]
[24 92]	[24 70]
[24 92]	[24 71]
[24 92]	[24 73]
[24 92]	[24 74]
[24 92]	[24 76]
[24 92]	[24 78]
[24 92]	[24 76]
[24 92]	[ 1 74]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[-1 -1]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[1 0]
[24 92]	[ 1 77]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 74]
[24 92]	[ 1 73]
[24 92]	[ 1 80]
[24 92]	[ 1 81]
[24 92]	[ 1 80]
[24 92]	[ 1 78]
[24 92]	[ 1 78]
[24 92]	[ 1 77]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 74]
[24 92]	[ 1 73]
[24 92]	[ 1 77]
[24 92]	[ 1 76]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 6 73]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 1 85]
[24 92]	[ 1 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[24 92]	[ 6 85]
[-1 -1]	[ 1 85]
[24 92]	[ 1 85]
[24 92]	[ 1 85]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 74]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[24 73]
[24 92]	[24 73]
[24 92]	[24 73]
[24 92]	[ 5 73]
[24 92]	[ 5 73]
[24 92]	[ 5 73]
[24 92]	[ 5 73]
[24 92]	[ 5 73]
[24 92]	[ 5 73]
[24 92]	[ 5 73]
[24 92]	[10 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[18 73]
[24 92]	[24 73]
[24 92]	[24 73]
[24 92]	[24 73]
[24 92]	[24 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 80]
[24 92]	[ 1 81]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 74]
[24 92]	[ 1 76]
[24 92]	[ 1 74]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 74]
[24 92]	[ 1 71]
[24 92]	[ 1 73]
[24 92]	[ 1 74]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[ 1 81]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[24  0]
[24 92]	[24 73]
[24 92]	[24 74]
[24 92]	[24 71]
[24 92]	[24 73]
[24 92]	[24 74]
[24 92]	[24 76]
[24 92]	[ 1 71]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 83]
[24 92]	[ 1 85]
[24 92]	[ 1 83]
[24 92]	[ 1 81]
[24 92]	[18 80]
[24 92]	[18 81]
[24 92]	[18 83]
[24 92]	[18 81]
[24 92]	[18 80]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[ 1 81]
[24 92]	[ 1 80]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[-1 -1]	[ 1 76]
[24 92]	[ 1 74]
[24 92]	[ 1 73]
[24 92]	[ 1 76]
[24 92]	[ 1 74]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[ 1 81]
[24 92]	[ 1 80]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[ 1 76]
[24 92]	[ 1 74]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 73]
[24 92]	[ 1 76]
[24 92]	[24 78]
[24 92]	[24 76]
[24 92]	[ 1 74]
[24 92]	[ 1 74]
[24 92]	[ 8 73]
[24 92]	[18 76]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[18 80]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[ 1 81]
[24 92]	[ 1 80]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[18 76]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[18 80]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[24 78]
[24 92]	[24 76]
[24 92]	[ 1 74]
[24 92]	[ 1 74]
[24 92]	[10 73]
[24 92]	[ 1 81]
[24 92]	[18 80]
[24 92]	[18 78]
[24 92]	[18 76]
[24 92]	[18 78]
[24 92]	[18 76]
[24 92]	[18 78]
[24 92]	[18 80]
[24 92]	[18 81]
[24 92]	[18 78]
[24 92]	[ 1 81]
[24 92]	[18 80]
[24 92]	[18 78]
[24 92]	[18 76]
[24 92]	[18 78]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 8 76]
[24 92]	[18 76]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[18 80]
[24 92]	[ 1 78]
[24 92]	[ 1 76]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[ 1 81]
[24 92]	[ 1 80]
[24 92]	[ 1 78]
[24 92]	[ 1 80]
[24 92]	[18 76]
