Accuracy: 0.03542209284510495

n_chords: 2
n_melody: 2
t_prior: 0.0
e_prior: 0.0
dataset: JSB Chorales
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[24 24 97 96]	[-1 -1 -1 -1]
[24 24 97 96]	[-1  1 -1 -1]
[24 24 97 96]	[ 1 13 -1 68]
[24 24 97 96]	[13 13 68 66]
[24 24 97 96]	[13  6 66 65]
[24 24 97 96]	[ 6  8 65 70]
[24 24 97 96]	[ 8 22 70 72]
[24 24 97 96]	[22  1 72 73]
[24 24 97 96]	[ 1  8 73 73]
[24 24 97 96]	[ 8 15 73 72]
[24 24 97 96]	[15 15 72 70]
[24 24 97 96]	[15  1 70 72]
[24 24 97 96]	[ 1  8 72 73]
[24 24 97 96]	[ 8  8 73 68]
[24 24 97 96]	[ 8  1 68 66]
[24 24 97 96]	[ 1  6 66 65]
[24 24 97 96]	[ 6  1 65 66]
[24 24 97 96]	[ 1 20 66 65]
[24 24 97 96]	[20  1 65 63]
[24 24 97 96]	[ 1  1 63 61]
[24 24 97 96]	[ 1 13 61 68]
[24 24 97 96]	[13 13 68 66]
[24 24 97 96]	[13  6 66 65]
[24 24 97 96]	[ 6  8 65 70]
[24 24 97 96]	[ 8 22 70 72]
[24 24 97 96]	[22  1 72 73]
[24 24 97 96]	[ 1  8 73 73]
[24 24 97 96]	[ 8 15 73 72]
[24 24 97 96]	[15 15 72 70]
[24 24 97 96]	[15  1 70 72]
[24 24 97 96]	[ 1  8 72 73]
[24 24 97 96]	[ 8  8 73 68]
[24 24 97 96]	[ 8  1 68 66]
[24 24 97 96]	[ 1  6 66 65]
[24 24 97 96]	[ 6  1 65 66]
[24 24 97 96]	[ 1 20 66 65]
[24 24 97 96]	[20  1 65 63]
[24 24 97 96]	[ 1 10 63 61]
[24 24 97 96]	[10  3 61 65]
[24 24 97 96]	[ 3  5 65 67]
[24 24 97 96]	[ 5  6 67 69]
[24 24 97 96]	[ 6  6 69 70]
[24 24 97 96]	[ 6 22 70 72]
[24 24 97 96]	[22  5 72 73]
[24 24 97 96]	[ 5 22 73 72]
[24 24 97 96]	[22 24 72 70]
[24 24 97 96]	[24  1 70 72]
[24 24 97 96]	[ 1 13 72 73]
[24 24 97 96]	[13  1 73 75]
[24 24 97 96]	[ 1 15 75 77]
[-1 -1 -1 -1]	[15  8 77 75]
[24 24 97 96]	[ 8  1 75 75]
[24 24 97 96]	[ 1  1 75 73]
[24 24 97 96]	[ 1  6 73 85]
[24 24 97 96]	[ 6  1 85 85]
[24 24 97 96]	[ 1  8 85 85]
[24 24 97 96]	[ 8 22 85 87]
[24 24 97 96]	[22  6 87 85]
[24 24 97 96]	[ 6  1 85 90]
[24 24 97 96]	[ 1  6 90 92]
[24 24 97 96]	[ 6 22 92 90]
[24 24 97 96]	[22 22 90 89]
[24 24 97 96]	[22 17 89 90]
[24 24 97 96]	[17  6 90 92]
[24 24 97 96]	[ 6  8 92 94]
[24 24 97 96]	[ 8  8 94 92]
[24 24 97 96]	[ 8  1 92 90]
[24 24 97 96]	[ 1  8 90 89]
[24 24 97 96]	[ 8  1 89 87]
[24 24 97 96]	[ 1  1 87 85]
[24 24 97 96]	[ 1 24 85 85]
[24 24 97 96]	[24  1 85 90]
[24 24 97 96]	[ 1  1 90 89]
[24 24 97 96]	[ 1  1 89 90]
[24 24 97 96]	[ 1  8 90 92]
[24 24 97 96]	[ 8  1 92 87]
[24 24 97 96]	[ 1  1 87 85]
[24 24 97 96]	[ 1  3 85 84]
[24 24 97 96]	[ 3  8 84 82]
[24 24 97 96]	[ 8  8 82 80]
[24 24 97 96]	[ 8  8 80 80]
[24 24 97 96]	[ 8  3 80 87]
[24 24 97 96]	[ 3  8 87 87]
[24 24 97 96]	[ 8  1 87 87]
[24 24 97 96]	[ 1 15 87 89]
[24 24 97 96]	[15 15 89 90]
[24 24 97 96]	[15 15 90 89]
[24 24 97 96]	[15 22 89 87]
[24 24 97 96]	[22 22 87 85]
[24 24 97 96]	[22  1 85 87]
[24 24 97 96]	[ 1  8 87 89]
[24 24 97 96]	[ 8  1 89 87]
[24 24 97 96]	[ 1  1 87 85]
[-1 -1 -1 -1]	[ 1  6 85 85]
[24 24 97 96]	[ 6  1 85 85]
[24 24 97 96]	[ 1  1 85 85]
[24 24 97 96]	[ 1  6 85 77]
[24 24 97 96]	[ 6 24 77 73]
[24 24 97 96]	[24  1 73 75]
[24 24 97 96]	[ 1  8 75 77]
[24 24 97 96]	[ 8  6 77 80]
[24 24 97 96]	[ 6  8 80 78]
[24 24 97 96]	[ 8  1 78 78]
[24 24 97 96]	[ 1  1 78 77]
[24 24 97 96]	[ 1  6 77 80]
[24 24 97 96]	[ 6  1 80 78]
[24 24 97 96]	[ 1 15 78 77]
[24 24 97 96]	[15  8 77 75]
[24 24 97 96]	[ 8  1 75 75]
[24 24 97 96]	[ 1  8 75 77]
[24 24 97 96]	[ 8  8 77 75]
[24 24 97 96]	[ 8  8 75 75]
[24 24 97 96]	[ 8  1 75 75]
[24 24 97 96]	[ 1  8 75 77]
[24 24 97 96]	[ 8 22 77 75]
[24 24 97 96]	[22 24 75 73]
[24 24 97 96]	[24  5 73 75]
[24 24 97 96]	[ 5  5 75 72]
[24 24 97 96]	[ 5 22 72 72]
[24 24 97 96]	[22  8 72 73]
[24 24 97 96]	[ 8  1 73 75]
[24 24 97 96]	[ 1  8 75 77]
[24 24 97 96]	[ 8  8 77 75]
[24 24 97 96]	[ 8  6 75 77]
[24 24 97 96]	[ 6  1 77 78]
[-1 -1 -1 -1]	[ 1  8 78 77]
[24 24 97 96]	[ 8  1 77 75]
[24 24 97 96]	[ 1 22 75 73]
[24 24 97 96]	[22 22 73 70]
[24 24 97 96]	[22 22 70 70]
[24 24 97 96]	[22 22 70 72]
[24 24 97 96]	[22 24 72 73]
[24 24 97 96]	[24  6 73 72]
[24 24 97 96]	[ 6 19 72 70]
[24 24 97 96]	[19 19 70 69]
[24 24 97 96]	[19 22 69 70]
[24 24 97 96]	[22 22 70 70]
[24 24 97 96]	[22 22 70 68]
[24 24 97 96]	[22  5 68 70]
[24 24 97 96]	[ 5  5 70 72]
[24 24 97 96]	[ 5  5 72 72]
[24 24 97 96]	[ 5 22 72 73]
[24 24 97 96]	[22 22 73 73]
[24 24 97 96]	[22 22 73 72]
[24 24 97 96]	[22  3 72 73]
[24 24 97 96]	[ 3  5 73 75]
[24 24 97 96]	[ 5 22 75 77]
[24 24 97 96]	[22 24 77 73]
[24 24 97 96]	[24 22 73 72]
[24 24 97 96]	[22 17 72 70]
[24 24 97 96]	[17 17 70 72]
[24 24 97 96]	[17  1 72 72]
[24 24 97 96]	[ 1 24 72 73]
[24 24 97 96]	[24 19 73 75]
[24 24 97 96]	[19  8 75 73]
[24 24 97 96]	[ 8 22 73 72]
[24 24 97 96]	[22  8 72 70]
[24 24 97 96]	[ 8  8 70 68]
[24 24 97 96]	[ 8 10 68 75]
[24 24 97 96]	[10 14 75 77]
[24 24 97 96]	[14 17 77 79]
[24 24 97 96]	[17 19 79 80]
[24 24 97 96]	[19  1 80 79]
[24 24 97 96]	[ 1 12 79 77]
[24 24 97 96]	[12  5 77 76]
[24 24 97 96]	[ 5  1 76 77]
[24 24 97 96]	[ 1  1 77 77]
[24 24 97 96]	[ 1  8 77 77]
[24 24 97 96]	[ 8  8 77 75]
[24 24 97 96]	[ 8  8 75 73]
[24 24 97 96]	[ 8  8 73 72]
[24 24 97 96]	[ 8  8 72 73]
[24 24 97 96]	[ 8 17 73 75]
[24 24 97 96]	[17  5 75 77]
[24 24 97 96]	[ 5 22 77 75]
[24 24 97 96]	[22  5 75 73]
[24 24 97 96]	[ 5 22 73 72]
[24 24 97 96]	[22 22 72 77]
[24 24 97 96]	[22 24 77 77]
[24 24 97 96]	[24 24 77 75]
[24 24 97 96]	[24 19 75 77]
[24 24 97 96]	[19 22 77 78]
[24 24 97 96]	[22 19 78 77]
[24 24 97 96]	[19 15 77 75]
[24 24 97 96]	[15  5 75 73]
[24 24 97 96]	[ 5  5 73 72]
[24 24 97 96]	[ 5  5 72 72]
[24 24 97 96]	[ 5 22 72 73]
[24 24 97 96]	[22 22 73 73]
[24 24 97 96]	[22 22 73 72]
[24 24 97 96]	[22 24 72 73]
[24 24 97 96]	[24 17 73 75]
[-1 -1 -1 -1]	[17 22 75 77]
[24 24 97 96]	[22  5 77 73]
[24 24 97 96]	[ 5  1 73 72]
[24 24 97 96]	[ 1  1 72 80]
[24 24 97 96]	[ 1  8 80 77]
[24 24 97 96]	[ 8  1 77 75]
[24 24 97 96]	[ 1  8 75 73]
[24 24 97 96]	[ 8 15 73 80]
[24 24 97 96]	[15  8 80 82]
[24 24 97 96]	[ 8 22 82 80]
[24 24 97 96]	[22 15 80 85]
[24 24 97 96]	[15  8 85 85]
[24 24 97 96]	[ 8 17 85 84]
[24 24 97 96]	[17 22 84 84]
[24 24 97 96]	[22 22 84 82]
[24 24 97 96]	[22  8 82 80]
