Accuracy: 0.3069945306594335

n_chords: 2
n_melody: 1
t_prior: 10.0
e_prior: 10.0
dataset: FolkWiki
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[-1 -1 -1]	[-1 -1 -1]
[ 1  1 82]	[-1 -1 -1]
[ 1  1 80]	[-1 -1 84]
[ 1  1 80]	[-1 -1 80]
[ 1  1 80]	[-1 -1 77]
[ 1  1 80]	[-1 -1 82]
[ 1  1 80]	[-1 -1 80]
[ 1  1 77]	[-1 -1 79]
[ 1  1 73]	[-1 -1 77]
[ 1  1 73]	[-1 -1 76]
[ 1  1 73]	[-1 -1 73]
[ 1  1 73]	[-1 -1 72]
[ 1  1 73]	[-1 -1 68]
[ 1  1 73]	[-1 -1 72]
[ 1  1 73]	[-1 -1 70]
[ 1  1 73]	[-1 17 68]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 72]
[ 1  1 77]	[17 17 77]
[ 1  1 80]	[17 17 77]
[ 1  1 80]	[17 17 78]
[ 1  1 80]	[17 17 80]
[ 1  1 80]	[17 17 80]
[ 1  1 85]	[17 17 82]
[ 1  1 80]	[17 17 79]
[ 1  1 80]	[17 17 84]
[ 1  1 77]	[17 17 82]
[ 1  1 77]	[17 17 80]
[ 1  1 80]	[17 17 75]
[ 1  1 80]	[17 17 75]
[ 1  1 77]	[17 17 78]
[ 1  1 77]	[17 17 80]
[ 1  1 73]	[17 17 75]
[ 1  1 77]	[17 17 78]
[ 1  1 80]	[17 17 70]
[ 1  1 80]	[17 17 70]
[ 1  1 80]	[17 17 84]
[ 1  1 80]	[17 17 80]
[ 1  1 80]	[17 17 77]
[ 1  1 80]	[17 17 82]
[ 1  1 80]	[17 17 80]
[ 1  1 77]	[17 17 79]
[ 1  1 73]	[17 17 77]
[ 1  1 73]	[17 17 76]
[ 1  1 73]	[17 17 73]
[ 1  1 73]	[17 17 72]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 72]
[ 1  1 73]	[17 17 70]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 72]
[ 1  1 77]	[17 17 77]
[ 1  1 80]	[17 17 77]
[ 1  1 80]	[17 17 78]
[ 1  1 80]	[17 17 80]
[ 1  1 80]	[17 17 80]
[ 1  1 80]	[17  3 82]
[ 1  1 80]	[ 3  3 79]
[ 1  1 80]	[ 3  3 78]
[ 1  1 80]	[ 3  3 80]
[ 1  1 80]	[ 3  3 77]
[ 1  1 77]	[ 3  3 77]
[ 1  1 77]	[ 3  3 78]
[ 1  1 80]	[ 3  3 76]
[ 1  1 80]	[ 3  3 75]
[ 1  1 80]	[ 3  3 78]
[ 1  1 77]	[ 3  3 78]
[ 1  1 73]	[ 3  3 78]
[ 1  1 73]	[ 3  3 78]
[ 1  1 73]	[3 3 0]
[ 1  1 73]	[ 3  3 77]
[ 1  1 77]	[ 3  3 77]
[ 1  1 78]	[ 3  3 77]
[ 1  1 77]	[ 3  3 78]
[ 1  1 80]	[ 3  3 76]
[ 1  1 80]	[ 3  3 75]
[ 1  1 80]	[ 3  3 78]
[ 1  1 80]	[ 3  3 78]
[ 1  1 80]	[ 3  3 78]
[ 1  1 80]	[ 3  3 78]
[ 1  1 77]	[ 3  3 77]
[ 1  1 73]	[ 3  3 78]
[ 1  1 73]	[ 3  3 76]
[ 1  1 73]	[ 3  3 75]
[ 1  1 73]	[ 3  3 77]
[ 1  1 77]	[ 3  3 72]
[ 1  1 73]	[ 3  3 77]
[ 1  1 73]	[ 3  3 78]
[ 1  1 73]	[ 3  3 75]
[ 1  1 73]	[ 3  3 75]
[ 1  1 73]	[ 3  3 77]
[ 1  1 73]	[ 3  3 72]
[ 1  1 73]	[ 3  3 72]
[ 1  1 73]	[ 3  3 75]
[ 1  1 73]	[ 3  3 77]
[ 1  1 77]	[ 3  3 77]
[ 1  1 80]	[ 3  3 77]
[ 1  1 80]	[ 3  3 78]
[ 1  1 80]	[ 3  3 80]
[ 1  1 80]	[ 3  3 80]
[ 1  1 80]	[ 3  3 82]
[ 1  1 85]	[ 3  3 78]
[ 1  1 80]	[ 3  3 82]
[ 1  1 80]	[ 3  3 84]
[ 1  1 80]	[ 3  3 80]
[ 1  1 80]	[ 3  3 80]
[ 1  1 80]	[ 3  3 82]
[ 1  1 85]	[ 3  3 78]
[ 1  1 80]	[ 3  3 82]
[ 1  1 80]	[ 3  3 84]
[ 1  1 80]	[ 3  3 80]
[ 1  1 80]	[ 3  3 80]
[ 1  1 80]	[ 3  3 82]
[ 1  1 80]	[ 3  3 78]
[ 1  1 80]	[ 3  3 78]
[ 1  1 80]	[ 3  3 80]
[ 1  1 85]	[ 3  3 82]
[ 1  1 85]	[ 3  3 82]
[ 1  1 85]	[ 3  3 84]
[ 1  1 85]	[ 3  3 85]
[ 1  1 85]	[ 3  3 85]
[ 1  1 85]	[ 3  8 87]
[ 1  1 85]	[ 8  8 87]
[ 1  1 85]	[ 8  8 89]
[ 1  1 85]	[ 8  8 87]
[ 1  1 85]	[ 8  8 85]
[ 1  1 89]	[ 8  8 84]
[ 1  1 89]	[ 8  8 89]
[ 1  1 89]	[ 8  8 90]
[ 1  1 85]	[ 8  8 92]
[ 1  1 85]	[ 8  8 92]
[ 1  1 85]	[ 8  8 84]
[ 1  1 84]	[ 8  8 85]
[ 1  1 85]	[ 8  8 84]
[ 1  1 85]	[ 8  8 82]
[ 1  1 89]	[ 8  8 84]
[ 1  1 87]	[ 8  8 89]
[ 1  1 89]	[ 8  8 87]
[ 1  1 89]	[ 8  8 86]
[ 1  1 89]	[ 8  8 87]
[ 1  1 89]	[ 8  8 87]
[ 1  1 89]	[ 8  3 89]
[ 1  1 85]	[ 3  3 90]
[ 1  1 85]	[ 3  3 90]
[ 1  1 80]	[ 3  3 82]
[ 1  1 80]	[ 3  3 84]
[ 1  1 80]	[ 3  3 82]
[ 1  1 80]	[ 3  3 80]
[ 1  1 85]	[ 3  8 82]
[ 1  1 85]	[ 8  8 82]
[ 1  1 84]	[ 8  8 85]
[ 1  1 85]	[ 8  8 84]
[ 1  1 85]	[ 8  8 82]
[ 1  1 85]	[ 8  8 84]
[ 1  1 85]	[ 8  8 85]
[ 1  1 85]	[ 8  8 87]
[ 1  1 80]	[ 8  8 89]
[ 1  1 80]	[ 8  8 89]
[ 1  1 80]	[ 8  8 80]
[ 1  1 80]	[ 8  8 82]
[ 1  1 80]	[ 8  8 80]
[ 1  1 85]	[ 8  8 78]
[ 1  1 85]	[ 8  8 80]
[ 1  1 80]	[ 8  8 85]
[ 1  1 80]	[ 8  8 84]
[ 1  1 80]	[ 8  8 82]
[ 1  1 80]	[ 8  8 80]
[ 1  1 77]	[ 8  8 79]
[ 1  1 73]	[ 8  8 77]
[ 1  1 73]	[ 8  8 76]
[ 1  1 73]	[ 8  8 77]
[ 1  1 73]	[ 8  8 77]
[ 1  1 77]	[ 8  8 77]
[ 1  1 73]	[ 8  8 72]
[ 1  1 73]	[ 8  8 76]
[ 1  1 73]	[ 8 17 70]
[ 1  1 73]	[17 17 70]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 68]
[ 1  1 77]	[17 17 68]
[ 1  1 73]	[17 17 77]
[ 1  1 73]	[17 17 78]
[ 1  1 73]	[17 17 77]
[ 1  1 77]	[17 17 77]
[ 1  1 73]	[17 17 72]
[ 1  1 73]	[17 17 76]
[ 1  1 73]	[17 17 70]
[ 1  1 73]	[17 17 70]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 68]
[ 1  1 77]	[17 17 68]
[ 1  1 80]	[17 17  0]
[ 1  1 85]	[17 17 80]
[ 1  1 80]	[17 17 80]
[ 1  1 80]	[17 17 84]
[ 1  1 77]	[17 17 82]
[ 1  1 73]	[17 17 78]
[ 1  1 73]	[17 17 80]
[ 1  1 73]	[17 17 77]
[ 1  1 73]	[17 17 72]
[ 1  1 73]	[17 17 68]
[ 1  1 73]	[17 17 73]
[ 1  1 73]	[17 17 77]
[ 1  1 77]	[17 17 75]
[ 1  1 80]	[17 17 73]
[ 1  1 80]	[17 17 76]
[ 1  1 80]	[17 17 78]
[ 1  1 80]	[17 17 78]
[ 1  1 77]	[17 17 82]
[ 1  1 73]	[17 17 80]
[ 1  1 77]	[17 17 78]
[ 1  1 73]	[17 17 77]
[ 1  1 73]	[17 17 76]
[ 1  1 77]	[17 17 77]
[ 1  1 80]	[17 17 72]
[ 1  1 77]	[17 17 75]
[ 1  1 73]	[17 17 78]
[ 1  1 73]	[17 17 75]
